constituent_id,contact_id,amount,payment_date
2412,73634,10,1997-11-02
2412,73634,10,1997-11-02
5748,73701,50,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,1000,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2377,73710,500,1997-11-02
2197,73711,50,1997-11-02
2200,73712,100,1997-11-02
5465,73719,125,1997-11-02
5465,73719,250,1997-11-02
5465,73719,100,1997-11-02
4423,73720,25,1997-11-02
4423,73720,25,1997-11-02
2201,73722,45,1997-11-02
2378,73725,250,1997-11-02
2378,73725,500,1997-11-02
2378,73725,500,1997-11-02
2378,73725,500,1997-11-02
2378,73725,500,1997-11-02
2378,73725,125,1997-11-02
2378,73725,125,1997-11-02
2378,73725,375,1997-11-02
2202,73737,100,1997-11-02
2202,73737,100,1997-11-02
2202,73737,100,1997-11-02
235,73740,75,1997-11-02
235,73740,300,1997-11-02
235,73740,105,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,105,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,100,1997-11-02
235,73740,200,1997-11-02
235,73740,200,1997-11-02
235,73740,100,1997-11-02
235,73740,50,1997-11-02
235,73740,50,1997-11-02
235,73740,100,1997-11-02
15832,73763,80,2013-03-27
2686,73773,5,1997-11-02
2686,73773,10,1997-11-02
2686,73773,5,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
2686,73773,10,1997-11-02
5341,73782,25,1997-11-02
5355,73821,10,1997-11-02
5355,73821,20,1997-11-02
5355,73821,25,1997-11-02
5355,73821,25,1997-11-02
6294,73838,125,1997-11-02
3891,73840,100,1997-11-02
3891,73840,100,1997-11-02
3891,73840,100,1997-11-02
3891,73840,50,1997-11-02
3891,73840,100,1997-11-02
3891,73840,300,1997-11-02
3891,73840,300,1997-11-02
3891,73840,300,1997-11-02
3891,73840,300,1997-11-02
3891,73840,300,1997-11-02
5508,73841,50,1997-11-02
2379,73842,150,1997-11-02
2379,73842,300,1997-11-02
2379,73842,175,1997-11-02
2379,73842,250,1997-11-02
2379,73842,500,1997-11-02
2379,73842,175,1997-11-02
6894,73844,250,1997-11-02
6894,73844,250,1997-11-02
6894,73844,250,1997-11-02
2204,73860,200,1997-11-02
3130,73885,225,1997-11-02
3130,73885,150,1997-11-02
3130,73885,350,1997-11-02
4467,73901,15,1997-11-02
4469,73927,25,1997-11-02
5812,73941,10,1997-11-02
2206,73956,50,1997-11-02
2206,73956,100,1997-11-02
2206,73956,100,1997-11-02
2206,73956,100,1997-11-02
5435,73962,3,1997-11-02
3120,73963,125,1997-11-02
3120,73963,200,1997-11-02
5194,73970,125,1997-11-02
5194,73970,250,1997-11-02
5194,73970,625,1997-11-02
5194,73970,250,1997-11-02
5194,73970,625,1997-11-02
5194,73970,1000,1997-11-02
5194,73970,500,1997-11-02
2210,73983,45,1997-11-02
2210,73983,45,1997-11-02
2210,73983,125,1997-11-02
12650,73984,250,2006-07-19
2554,73985,125,1997-11-02
6089,73986,100,1997-11-02
6089,73986,125,1997-11-02
3426,73987,50,1997-11-02
2208,73988,70,1997-11-02
2208,73988,75,1997-11-02
2208,73988,1667,1997-11-02
2208,73988,1667,1997-11-02
2208,73988,1666,1997-11-02
2209,73989,200,1997-11-02
3859,73991,100,1997-11-02
3859,73991,100,1997-11-02
2382,73993,100,1997-11-02
3880,73992,25,1997-11-02
3880,73992,125,1997-11-02
3880,73992,25,1997-11-02
2382,73993,100,1997-11-02
2382,73993,250,1997-11-02
3880,73992,164,1997-11-02
3880,73992,50,1997-11-02
3880,73992,50,1997-11-02
3880,73992,50,1997-11-02
2382,73993,250,1997-11-02
3880,73992,25,1997-11-02
2212,74005,25,1997-11-02
2212,74005,25,1997-11-02
2212,74005,15,1997-11-02
2212,74005,25,1997-11-02
2212,74005,25,1997-11-02
257,74013,10,1997-11-02
257,74013,10,1997-11-02
12716,74027,500,2007-01-03
12716,74027,500,2008-01-08
12716,74027,500,2011-04-07
2214,74033,25,1997-11-02
1663,74039,10,1997-11-02
6172,74041,200,1997-11-02
5348,74076,100,1997-11-02
5348,74076,100,1997-11-02
5348,74076,50,1997-11-02
5348,74076,100,1997-11-02
5139,74092,150,1997-11-02
2383,74096,100,1997-11-02
2383,74096,100,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,125,1997-11-02
2383,74096,20,1997-11-02
2218,74097,100,1997-11-02
3459,74105,2,1997-11-02
3459,74105,2,1997-11-02
3459,74105,3,1997-11-02
3459,74105,3,1997-11-02
3459,74105,2,1997-11-02
2384,74131,100,1997-11-02
2384,74131,200,1997-11-02
2384,74131,200,1997-11-02
2384,74131,100,1997-11-02
2384,74131,300,1997-11-02
6086,74150,25,1997-11-02
6086,74150,25,1997-11-02
46372,74159,10,1997-11-02
46372,74159,15,1997-11-02
45727,74162,315,2017-06-01
6489,74165,5000,1997-11-02
2913,74172,10,1997-11-02
2913,74172,15,1997-11-02
2913,74172,15,1997-11-02
2913,74172,10,1997-11-02
2915,74200,20,1997-11-02
2915,74200,25,1997-11-02
2915,74200,20,1997-11-02
2915,74200,20,1997-11-02
5357,74205,10,1997-11-02
5357,74205,10,1997-11-02
5357,74205,10,1997-11-02
5357,74205,10,1997-11-02
5357,74205,15,1997-11-02
2221,74213,100,1997-11-02
2221,74213,100,1997-11-02
2221,74213,100,1997-11-02
2221,74213,100,1997-11-02
3626,74259,10,1997-11-02
2223,74265,25,1997-11-02
2223,74265,15,1997-11-02
14675,74282,25,1997-11-02
14675,74282,35,1997-11-02
5912,74334,175,1997-11-02
4584,74339,5,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,350,1997-11-02
2386,74340,500,1997-11-02
2386,74340,500,1997-11-02
2386,74340,750,1997-11-02
2386,74340,625,1997-11-02
2386,74340,500,1997-11-02
2386,74340,1000,1997-11-02
2386,74340,375,1997-11-02
2386,74340,125,1998-06-05
2386,74340,30,1998-07-28
2386,74340,1000,1999-05-28
2386,74340,1000,2000-10-11
2386,74340,50,2001-06-06
2386,74340,2000,2001-08-03
2386,74340,3000,2002-08-02
2386,74340,500,2003-11-25
2386,74340,500,2004-06-01
2386,74340,2000,2004-11-24
2386,74340,2000,2005-02-03
2386,74340,500,2005-02-03
2386,74340,500,2006-07-19
2386,74340,2000,2007-01-03
2386,74340,2000,2007-12-18
2386,74340,2500,2008-11-12
2386,74340,2500,2009-11-16
2386,74340,2500,2010-11-01
2386,74340,2500,2011-11-18
2386,74340,2500,2012-11-06
12582,74342,500,2005-11-30
12707,74343,320,2006-11-29
3328,74344,45,1997-11-02
3328,74344,100,1997-11-02
3328,74344,50,1997-11-02
3328,74344,150,1997-11-02
3328,74344,125,1997-11-02
3328,74344,125,1997-11-02
8827,74345,1095.99,1999-10-05
8827,74345,1094.47,2000-04-27
8827,74345,1258.28,2000-09-28
8827,74345,1041.93,2001-04-03
8827,74345,1217.77,2001-09-27
8827,74345,1004.39,2002-03-28
8827,74345,1172.23,2002-08-30
8827,74345,15000,2002-11-04
8827,74345,918.52,2003-03-28
8827,74345,1050.66,2004-01-07
8827,74345,877.07,2004-02-27
8827,74345,1072.22,2004-09-01
8827,74345,931.65,2005-04-06
8827,74345,1127.29,2005-11-30
8827,74345,989.75,2006-05-15
8827,74345,1248.08,2006-10-11
8827,74345,7702,2006-10-11
8827,74345,11553,2006-11-08
8827,74345,22791,2007-04-10
8827,74345,1058.88,2007-05-15
8827,74345,1347.51,2007-11-06
8827,74345,1209.8,2008-03-31
8827,74345,1497.83,2008-09-08
8827,74345,1226.42,2009-03-04
8827,74345,1360.25,2009-08-31
8827,74345,992.59,2010-03-26
8827,74345,1227.17,2010-10-05
8827,74345,881.83,2011-03-16
8827,74345,1275.65,2011-08-31
8827,74345,985.84,2012-03-06
8827,74345,1283.79,2012-08-30
8827,74345,892.56,2013-02-25
8827,74345,1263.29,2013-09-11
8827,74345,869.27,2014-02-21
8827,74345,1389.84,2014-08-26
8827,74345,959.79,2015-02-25
8827,74345,1340.02,2015-08-28
8827,74345,1025.33,2016-02-29
8827,74345,718.11,2017-09-15
8827,74345,922.4,2018-03-15
8827,74345,1455.5,2018-09-11
8827,74345,1108.65,2019-03-19
8827,74345,1528.2,2019-09-19
8827,74345,1102.86,2020-04-20
8827,74345,1491.29,2020-10-15
8827,74345,803.27,2021-03-29
8827,74345,1364.62,2021-09-23
8827,74345,794.86,2022-03-10
8827,74345,1435.61,2022-09-21
45518,74346,500,2015-12-04
45518,74346,500,2022-01-05
2232,74349,50,1997-11-02
2232,74349,25,1997-11-02
9738,74351,50,2001-09-27
12793,74358,300,2008-01-08
14958,74359,150,2011-05-16
14958,74359,250,2011-05-26
5438,74361,175,1997-11-02
5199,74362,500,1997-11-02
5199,74362,500,1997-11-02
5199,74362,250,1999-05-28
5716,74363,125,1997-11-02
14766,74364,250,2010-12-02
6265,74365,125,1997-11-02
6265,74365,175,1998-05-04
5723,74366,75,1997-11-02
2234,74367,100,1997-11-02
2234,74367,125,1997-11-02
2235,74368,25,1997-11-02
2235,74368,25,1997-11-02
2235,74368,25,1997-11-02
10237,74369,40,2000-07-31
6340,74370,100,1997-11-02
11088,74377,550,2001-09-06
5690,74380,75,1997-11-02
6026,74381,100,1997-11-02
8825,74386,100,1999-10-05
12423,74384,500,2004-11-24
8825,74386,100,2011-02-02
46209,74391,125,2021-08-09
8754,74392,175,2001-06-06
8754,74392,100,2001-09-27
2239,74400,5,1997-11-02
2239,74400,5,1997-11-02
2241,74407,25,1997-11-02
2241,74407,25,1997-11-02
2241,74407,35,1997-11-02
4735,74414,5,1997-11-02
14995,74422,250,2011-07-01
14995,74422,50,2013-04-18
14995,74422,200,2014-01-28
14995,74422,100,2014-12-01
14995,74422,50,2015-04-27
14995,74422,200,2017-05-18
5043,74427,840,1997-11-02
5043,74427,840,1997-11-02
5043,74427,840,1997-11-02
5043,74427,840,1997-11-02
5043,74427,500,1997-11-02
5043,74427,500,1997-11-02
5043,74427,500,1998-03-26
8069,75653,100,1999-02-09
5043,74427,500,2000-10-04
5043,74427,500,2003-03-28
5043,74427,500,2004-02-27
5043,74427,500,2005-04-18
5043,74427,1000,2010-04-01
5405,74428,25,1997-11-02
2245,74431,100,1997-11-02
2245,74431,50,1997-11-02
2245,74431,50,1997-11-02
6645,74432,100,1997-12-09
9740,74433,505,2018-04-20
9740,74433,65,2023-04-25
2248,74469,15,1997-11-02
2248,74469,25,1997-11-02
2248,74469,35,1997-11-02
2248,74469,25,1997-11-02
3463,74452,20,1997-11-02
3463,74452,10,1997-11-02
3463,74452,20,1997-11-02
3467,74503,15,1997-11-02
3467,74503,15,1997-11-02
3467,74503,10,1997-11-02
3467,74503,15,1997-11-02
3467,74503,15,1997-11-02
3467,74503,15,1997-11-02
3748,74492,50,1997-11-02
3467,74503,10,1997-11-02
3463,74452,10,1997-11-02
3467,74503,10,1997-11-02
6223,74460,25,1997-11-02
11075,74471,25,2001-09-04
11075,74471,25,2002-08-02
11075,74471,25,2003-06-03
11075,74471,50,2005-08-15
12617,74501,50,2006-04-06
11075,74471,50,2006-07-20
11075,74471,50,2007-11-06
13175,74458,100,2016-01-04
13175,74458,100,2016-12-08
13175,74458,100,2018-12-19
13175,74458,100,2020-01-07
13175,74458,100,2020-12-22
13175,74458,100,2021-12-27
3748,74492,100,2022-05-20
13175,74458,100,2022-12-22
13175,74458,100,2023-12-20
3748,74492,200,2024-07-01
3748,74492,100,2024-12-30
13175,74458,100,2025-01-29
3748,74492,100,2025-05-20
4471,74504,15,1997-11-02
4471,74504,15,1997-11-02
4471,74504,15,1997-11-02
4471,74504,20,1997-11-02
4471,74504,25,1997-11-02
4471,74504,25,1997-11-02
4471,74504,25,1997-11-02
4471,74504,75,1997-11-02
4471,74504,75,1997-11-26
4471,74504,75,2000-02-01
4471,74504,75,2000-11-21
4471,74504,75,2001-12-03
4471,74504,50,2002-12-05
4471,74504,50,2004-01-07
4471,74504,50,2004-02-27
4471,74504,50,2004-11-24
4471,74504,50,2006-02-09
4986,74505,30,1997-11-02
4986,74505,10,1997-11-02
287,74524,10,1997-11-02
287,74524,30,1997-11-02
287,74524,15,1997-11-02
287,74524,20,1997-11-02
287,74524,10,1997-11-02
287,74524,15,1997-11-02
287,74524,10,1997-11-02
287,74524,25,1997-11-02
287,74524,10,1997-11-02
287,74524,10,1997-11-02
287,74524,10,1997-11-02
287,74524,10,1997-11-02
287,74524,125,1999-01-15
287,74524,50,1999-02-05
8408,74517,50,1999-06-17
8408,74517,50,2000-02-01
287,74524,175,2000-10-11
8408,74517,125,2001-08-03
287,74524,40,2002-05-06
287,74524,180,2002-11-04
287,74524,675,2003-10-01
287,74524,195,2005-01-12
13613,74527,10,2010-08-14
13613,74527,10,2010-08-19
13613,74527,10,2010-09-20
13613,74527,10,2010-10-18
13613,74527,10,2010-11-18
13613,74527,10,2010-12-22
13613,74527,10,2011-01-20
13613,74527,10,2011-02-18
13613,74527,10,2011-03-21
13613,74527,10,2011-04-19
13613,74527,10,2011-05-18
13613,74527,10,2011-06-20
13613,74527,10,2011-07-18
13613,74527,10,2011-08-18
13613,74527,10,2011-09-19
13613,74527,10,2011-10-18
13613,74527,10,2011-11-18
13613,74527,25,2011-12-08
13613,74527,25,2011-12-09
13613,74527,25,2012-01-09
13613,74527,25,2012-02-07
287,74524,40,2012-02-15
13613,74527,25,2012-03-07
13613,74527,25,2012-04-09
13613,74527,25,2012-05-09
287,74524,76.44,2013-08-21
287,74524,600,2014-12-30
287,74524,31.91,2015-08-03
287,74524,600,2016-01-07
287,74524,124.57,2019-06-11
287,74524,400,2020-01-24
287,74524,150,2020-07-13
287,74524,600,2021-01-13
287,74524,100,2021-08-16
287,74524,600,2022-01-26
287,74524,10,2022-03-10
289,74554,25,1997-12-02
289,74554,50,2005-07-01
289,74554,50,2007-06-19
2250,74555,500,1997-11-02
2250,74555,500,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1997-11-02
2251,74557,200,1998-05-04
2251,74557,200,2000-06-14
2251,74557,200,2001-09-04
2251,74557,200,2002-11-04
5859,74560,20,1997-11-02
46058,74567,255,2019-10-07
46058,74567,45,2019-11-11
46058,74567,65,2019-12-17
46058,74567,45,2020-01-10
46058,74567,65,2020-02-21
46068,74568,66.79,2020-03-13
46068,74568,46.24,2020-04-15
46068,74568,30.83,2020-05-11
46068,74568,225,2020-05-11
46068,74568,283,2020-06-11
46068,74568,262.01,2020-07-24
46068,74568,20.55,2020-07-24
46068,74568,262.01,2020-08-25
46068,74568,20.55,2020-08-25
46068,74568,262.01,2020-09-21
46068,74568,20.55,2020-09-21
46068,74568,283,2020-10-14
46068,74568,51.38,2020-12-07
46068,74568,20.55,2020-12-07
46068,74568,102,2021-02-01
46068,74568,72,2021-03-11
46068,74568,280,2021-05-03
46068,74568,267.15,2021-06-04
2518,74569,25,1997-11-02
5003,74580,25,1997-11-02
5003,74580,125,1997-11-02
5003,74580,425,1998-06-05
5003,74580,150,1999-05-28
12738,74578,25,2007-05-15
5731,74582,350,1997-11-02
5731,74582,350,1997-11-02
46279,74595,505,2022-04-19
2253,74599,100,1997-11-02
2253,74599,50,1997-11-02
2253,74599,75,1997-11-02
2253,74599,75,1997-11-02
2253,74599,75,1997-11-02
2253,74599,100,1997-11-02
2253,74599,75,1997-11-02
2253,74599,75,1997-11-02
2253,74599,100,1997-11-02
2253,74599,100,1997-11-02
2253,74599,175,1997-11-02
2253,74599,175,1997-11-02
2253,74599,100,1997-11-02
2253,74599,100,1997-11-02
2253,74599,100,1997-11-02
7363,74598,125,1998-02-26
2253,74599,200,1998-07-02
7363,74598,125,1999-05-28
2253,74599,200,1999-08-03
2253,74599,100,2000-07-04
2253,74599,150,2003-06-03
2253,74599,100,2004-01-05
2253,74599,100,2004-07-01
2253,74599,150,2005-09-02
2253,74599,100,2008-06-12
2253,74599,250,2011-01-04
2253,74599,150,2011-05-16
2253,74599,150,2012-07-12
2253,74599,150,2013-01-03
2253,74599,150,2013-06-14
2253,74599,150,2014-07-03
2253,74599,300,2015-06-12
2253,74599,500,2017-01-06
2253,74599,500,2017-06-27
2253,74599,500,2018-06-04
6205,74600,50,1997-11-02
6205,74600,50,1998-09-08
6205,74600,50,1998-10-26
6205,74600,50,1999-04-06
6205,74600,50,2001-09-10
6205,74600,50,2002-08-02
6205,74600,50,2003-10-22
16811,74608,120,2015-08-03
16811,74608,100,2021-06-15
10887,74610,25,2001-04-03
10887,74610,25,2003-06-03
45645,74611,80,2016-12-06
9108,74620,15,1999-12-31
9108,74620,20,2004-01-05
9108,74620,25,2006-03-07
9108,74620,20,2007-01-02
6564,74622,50,1997-11-20
7879,74623,880,1998-12-03
5184,74629,50,1997-11-02
7377,74632,50,1998-02-27
8391,74639,50,1999-05-28
11869,74648,25,2002-12-05
4256,74655,10,1997-11-02
2520,74658,15,1997-11-02
46255,74660,500,2022-01-07
12417,74680,500,2004-11-24
11841,74681,15,2002-08-27
14991,74682,400,2011-06-28
12790,74684,500,2008-01-07
2391,74685,125,1997-11-02
4737,74690,10,1997-11-02
4737,74690,5,1997-11-02
4739,74693,20,1997-11-02
2392,74696,50,1997-11-02
2392,74696,100,1997-11-02
2392,74696,100,1997-11-02
2392,74696,250,1997-11-02
2392,74696,125,1997-11-02
2392,74696,225,1997-11-02
2392,74696,300,1997-11-02
2392,74696,175,1997-11-02
2392,74696,125,1997-11-02
2392,74696,125,1997-11-02
2392,74696,425,1997-11-02
2392,74696,50,1997-11-02
2392,74696,175,1998-06-05
2392,74696,300,1999-05-28
5240,74697,5,1997-11-02
5240,74697,5,1997-11-02
12731,74708,10,2007-03-06
12731,74708,20,2010-12-01
305,74715,10,1997-11-02
305,74715,10,1997-11-02
305,74715,30,1997-11-02
305,74715,10,1997-11-02
305,74715,20,1997-11-02
305,74715,10,1997-11-02
305,74715,10,1997-11-02
305,74715,10,1997-11-02
305,74715,20,1997-11-02
305,74715,15,1997-11-02
305,74715,15,1997-11-02
305,74715,100,1997-11-02
305,74715,25,1997-11-02
305,74715,50,1997-11-02
8320,74739,25,2000-02-25
305,74715,25,2000-05-30
305,74715,30,2010-11-16
305,74715,115,2018-10-29
305,74715,50,2022-12-22
305,74715,100,2023-06-20
305,74715,200,2025-05-23
11823,74751,2000,2002-07-25
5647,74754,25,1997-11-02
5647,74754,25,1997-11-02
4472,74763,10,1997-11-02
5649,74770,10,1997-11-02
5649,74770,5,1997-11-02
9226,74783,15,2000-02-01
46274,74782,100,2022-03-25
2394,74785,47.5,1997-11-02
2394,74785,47.5,1997-11-02
12425,74786,500,2004-11-24
4136,74800,10,1997-11-02
4136,74800,10,1997-11-02
4136,74800,10,1997-11-02
9228,74796,50,2000-02-01
4138,74818,10,1997-11-02
6342,74822,50,1997-11-02
6134,74823,45,1997-11-02
5536,74832,60,1997-11-02
5536,74832,25,1997-11-02
5536,74832,25,1997-11-02
5536,74832,25,1997-11-02
5536,74832,100,1998-01-27
5536,74832,100,1998-06-05
5536,74832,45,1998-07-02
5536,74832,25,1998-12-29
5536,74832,522,1999-01-06
5536,74832,100,1999-07-05
5536,74832,70,1999-07-05
5536,74832,2611,2000-01-19
5536,74832,100,2000-05-30
5536,74832,200,2000-06-30
10214,74831,700,2000-06-30
5536,74832,225,2001-01-01
5536,74832,1732,2001-01-01
5536,74832,50,2001-04-20
5536,74832,125,2001-06-28
5536,74832,50,2002-01-28
5536,74832,100,2002-01-28
5536,74832,100,2002-01-28
5536,74832,100,2002-07-25
5536,74832,100,2002-12-05
5536,74832,100,2003-01-06
5536,74832,50,2003-01-06
5536,74832,100,2003-01-06
5536,74832,100,2003-05-08
5536,74832,300,2004-01-05
5536,74832,50,2004-07-30
5536,74832,50,2005-02-03
5536,74832,100,2005-02-03
5536,74832,125,2005-07-05
5536,74832,75,2005-12-12
5536,74832,100,2006-02-09
5536,74832,125,2006-07-19
5536,74832,100,2007-01-03
5536,74832,100,2007-03-06
5536,74832,200,2007-06-19
5536,74832,100,2007-07-17
5536,74832,150,2007-12-18
5536,74832,200,2008-01-07
5536,74832,250,2008-02-08
5536,74832,220,2008-07-02
5536,74832,370,2008-08-18
5536,74832,133,2009-03-16
5536,74832,100,2009-12-18
5536,74832,500,2009-12-18
5536,74832,200,2009-12-31
5536,74832,135.05,2010-11-10
5536,74832,1000,2010-12-27
5536,74832,40,2011-02-28
5536,74832,500,2011-02-28
5536,74832,250,2011-05-10
5536,74832,100,2011-12-14
5536,74832,250,2011-12-29
5536,74832,220,2012-02-03
5536,74832,300,2012-06-15
5536,74832,200,2012-11-16
5536,74832,1000,2012-12-27
5536,74832,232.43,2013-10-17
5536,74832,1000,2013-12-31
5536,74832,150,2014-07-15
5536,74832,500,2014-12-30
5536,74832,500,2016-01-04
5536,74832,500,2017-01-16
5536,74832,500,2017-07-03
5536,74832,750,2018-01-11
8120,74847,100,1999-03-05
8120,74847,100,2000-04-04
8120,74847,500,2012-02-23
4258,74853,20,1997-11-02
4258,74853,20,1997-11-02
4258,74853,25,1997-11-02
4258,74853,25,1997-11-02
4258,74853,25,1997-11-02
4258,74853,25,1997-11-02
4258,74853,25,1997-11-02
4258,74853,50,1997-12-09
4258,74853,25,1999-11-29
4258,74853,25,2000-12-06
4258,74853,50,2001-12-26
4258,74853,50,2003-01-06
4258,74853,50,2004-01-05
4258,74853,50,2004-12-31
14400,74864,300,2009-01-12
5770,74874,10,1997-11-02
5770,74874,20,1999-11-29
46394,74876,272.95,2023-10-18
4474,74883,10,1997-11-02
4474,74883,10,1997-11-02
4474,74883,20,1997-11-02
4474,74883,10,1997-11-02
4474,74883,25,1997-12-09
4474,74883,15,2000-02-01
46072,74902,500,2012-04-16
46072,74902,250,2013-12-16
46072,74902,500,2014-12-30
46072,74902,500,2016-01-21
46072,74902,1000,2016-05-09
45694,74904,1000,2017-04-11
46072,74902,500,2020-05-04
46072,74902,500,2021-03-08
46072,74902,500,2022-05-16
3469,74911,10,1997-11-02
3471,74912,10,1997-11-02
3471,74912,10,1997-11-02
3471,74912,5,1997-11-02
46280,74917,60,2022-04-21
8768,74932,250,2013-03-08
11253,74942,25,2004-12-31
11253,74942,10,2005-12-30
11253,74942,25,2010-08-23
11253,74942,37.5,2011-05-23
11253,74942,20,2011-12-28
11253,74942,37.5,2014-07-24
11253,74942,40,2017-07-17
11253,74942,50,2017-12-29
11253,74942,50,2019-01-14
11253,74942,100,2020-01-24
2261,74948,2500,1997-11-02
2261,74948,1000,2014-06-20
2261,74948,1000,2015-07-02
2262,74949,300,1997-11-02
2262,74949,1000,1997-11-02
2262,74949,175,1997-11-02
2262,74949,250,1997-11-02
2262,74949,175,1997-11-02
2262,74949,584.64,1997-11-02
2262,74949,175,1997-11-02
2262,74949,200,2000-06-14
2262,74949,175,2003-07-08
6016,74960,10,1997-11-02
6016,74960,10,1997-11-02
6016,74960,10,1997-11-02
6016,74960,25,1998-01-20
6016,74960,25,2000-10-26
6016,74960,25,2001-12-03
6016,74960,50,2002-12-05
6016,74960,50,2004-01-05
6016,74960,50,2004-12-31
6016,74960,50,2005-12-29
46149,74972,801.45,2021-03-29
5818,74974,100,1997-11-02
5818,74974,25,1997-11-02
5818,74974,100,1998-08-20
5818,74974,200,1998-12-29
5818,74974,100,2000-11-22
5818,74974,100,2000-11-22
5818,74974,100,2001-09-04
5818,74974,100,2001-12-03
5818,74974,100,2002-01-28
5818,74974,100,2002-01-28
5818,74974,50,2003-03-07
5818,74974,50,2003-03-07
5818,74974,100,2004-02-10
5818,74974,100,2005-09-02
5818,74974,100,2006-02-09
5818,74974,100,2006-02-09
5818,74974,200,2007-01-03
5818,74974,1,2007-01-03
5818,74974,100,2008-01-14
5818,74974,100,2008-01-14
5818,74974,200,2009-01-15
5818,74974,400,2010-12-22
5818,74974,200,2011-12-15
5818,74974,200,2012-12-20
16595,75019,200,2015-02-19
16595,75019,250,2016-04-19
16595,75019,250,2017-03-22
16595,75019,500,2020-11-04
2263,75020,35,1997-11-02
4741,75021,10,1997-11-02
46192,75041,200,2021-06-28
323,75053,50,1997-11-02
323,75053,50,1997-11-02
323,75053,300,1997-11-02
14727,75048,100,2010-10-05
46308,75050,100,2022-08-26
2264,75061,100,1997-11-02
3336,75062,50,1997-11-02
3987,75065,5,1997-11-02
3999,75071,15,1997-11-02
10888,75087,25,2001-04-03
2326,75088,1000,1997-11-02
2326,75088,1000,1997-11-02
2326,75088,100,1997-11-02
5144,75109,175,1997-11-02
5144,75109,175,1997-11-02
5144,75109,200,1999-04-28
5379,75110,50,1997-11-02
14789,75112,100,2011-01-04
14789,75112,100,2011-12-27
14789,75112,100,2012-12-31
14789,75112,200,2013-12-30
14789,75112,75,2014-05-28
14789,75112,100,2015-12-29
14789,75112,150,2016-12-28
14789,75112,150,2017-12-12
14789,75112,150,2022-01-05
45578,75113,50,2016-04-21
4964,75114,25,1997-11-02
4964,75114,25,1997-11-02
4964,75114,25,1997-11-02
4964,75114,25,1997-11-02
4964,75114,25,1997-11-02
4964,75114,25,1998-12-29
4964,75114,25,2000-12-06
5929,75130,50,1997-11-02
5651,75139,40,1997-11-02
5651,75139,25,1997-11-02
6225,75140,25,1997-11-02
6225,75140,30,1998-03-02
6225,75140,30,1999-02-10
6225,75140,50,2000-02-25
6225,75140,50,2001-04-03
6225,75140,100,2001-09-06
2395,75142,125,1997-11-02
2395,75142,375,1997-11-02
2395,75142,625,1997-11-02
2395,75142,125,1997-11-02
2395,75142,250,1998-09-11
12130,75147,86.85,2004-05-28
34104,75148,100,2021-05-12
34104,75148,200,2021-05-17
11943,75150,20000,2002-11-04
6324,75176,350,1997-11-02
6324,75176,350,1998-04-21
6324,75176,200,2000-04-04
6324,75176,350,2003-06-10
15090,75177,180,2011-10-04
15090,75177,175,2011-10-04
15090,75177,40,2011-11-01
15090,75177,40,2011-12-01
15090,75177,40,2012-01-03
15090,75177,40,2012-02-02
15090,75177,40,2012-03-01
15090,75177,175,2012-04-02
15090,75177,175,2012-05-09
15090,75177,175,2012-06-01
15090,75177,175,2012-07-04
15090,75177,175,2012-08-01
15090,75177,175,2012-09-06
15090,75177,40,2012-09-07
15090,75177,175,2012-10-01
15090,75177,40,2012-11-01
15090,75177,40,2012-12-03
15090,75177,40,2013-02-01
15090,75177,40,2013-03-01
15090,75177,40,2013-03-04
15090,75177,175,2013-04-08
15090,75177,175,2013-05-01
15090,75177,40,2013-05-01
15090,75177,175,2013-06-03
15090,75177,175,2013-07-01
15090,75177,175,2013-08-02
15090,75177,175,2013-09-03
15090,75177,175,2013-10-02
15090,75177,40,2013-11-01
15090,75177,40,2013-12-03
15090,75177,40,2014-01-02
15090,75177,40,2014-02-03
15090,75177,40,2014-03-04
15090,75177,175,2014-04-02
15090,75177,70,2014-04-24
15090,75177,175,2014-05-01
15090,75177,175,2014-06-03
15090,75177,175,2014-07-01
15090,75177,175,2014-08-01
15090,75177,175,2014-09-02
15090,75177,175,2014-10-01
15090,75177,40,2014-11-03
15090,75177,40,2014-12-01
15090,75177,40,2015-01-05
