constituent_id,contact_id,amount,payment_date
2389,75822,1000,1997-11-02
2389,75822,1000,1997-11-02
2389,75822,500,1997-11-02
2389,75822,500,1997-11-02
2389,75822,500,1997-11-02
2389,75822,300,1997-11-02
2389,75822,1000,1997-11-02
2389,75822,1000,1997-11-02
2389,75822,300,1997-11-02
2389,75822,1000,1997-11-02
2389,75822,300,1997-11-02
2389,75822,300,1997-11-02
2389,75822,125,1997-11-02
2389,75822,2000,1997-11-02
2389,75822,5000,1999-12-27
2389,75822,1000,2019-07-15
3481,75848,10,1997-11-02
3481,75848,10,1997-11-02
3481,75848,10,1997-11-02
3481,75848,10,1997-11-02
3481,75848,5,1997-11-02
399,75851,35,1997-11-02
399,75851,25,1997-11-02
399,75851,25,1997-11-02
399,75851,35,1997-11-02
399,75851,50,1997-11-02
399,75851,100,1997-11-02
399,75851,100,1997-11-02
399,75851,100,1997-11-02
399,75851,100,1997-11-02
399,75851,100,1997-11-02
399,75851,100,1997-11-02
399,75851,100,1997-11-02
399,75851,100,1997-11-02
399,75851,41.67,2010-10-05
399,75851,41.67,2012-08-29
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,25,1997-11-02
403,75884,10,1997-11-02
403,75884,10,1997-11-02
403,75884,25,1997-11-02
403,75884,10,1997-11-02
403,75884,10,1997-11-02
403,75884,10,1997-11-02
403,75884,10,1997-11-02
403,75884,10,1997-11-02
403,75884,10,1997-11-02
403,75884,10,1997-11-02
403,75884,30,1997-11-02
3534,75920,200,1997-11-02
3534,75920,200,1997-11-02
3534,75920,200,1997-11-02
3534,75920,250,1997-11-02
3534,75920,250,1997-11-02
3534,75920,250,1997-11-02
3534,75920,175,1997-11-02
3534,75920,250,1997-11-02
3534,75920,100,1997-11-02
3534,75920,175,1997-11-02
3534,75920,175,1997-11-02
3534,75920,300,1997-11-02
3534,75920,175,1997-11-02
3534,75920,300,1997-11-02
3534,75920,175,1997-11-02
3534,75920,300,1997-11-02
3534,75920,175,1997-11-02
3534,75920,300,1997-11-02
3534,75920,175,1997-11-02
2316,75921,1000,1997-11-02
2316,75921,1000,1997-11-02
2316,75921,1000,1997-11-02
2317,75964,25,1997-11-02
2255,76001,50,1997-11-02
3695,76008,20,1997-11-02
421,76017,100,1997-11-02
421,76017,100,1997-11-02
421,76017,25,1997-11-02
421,76017,25,1997-11-02
421,76017,100,2001-06-13
421,76017,100,2001-12-03
421,76017,200,2004-09-01
5911,76044,500,1997-11-02
5911,76044,500,1997-11-02
2698,76089,15,1997-11-02
2698,76089,20,1997-11-02
2698,76089,15,1997-11-02
2698,76089,20,1997-11-02
2698,76089,15,1997-11-02
2698,76089,15,1997-11-02
2698,76089,20,1997-11-02
2698,76089,25,1997-11-02
2698,76089,15,1997-11-02
2402,76153,25,1997-11-02
2402,76153,25,1997-11-02
2402,76153,25,1997-11-02
2402,76153,25,1997-11-02
5375,76169,10,1997-11-02
5375,76169,10,1997-11-02
5375,76169,10,1997-11-02
5375,76169,10,1997-11-02
2321,76171,100,1997-11-02
2321,76171,300,1997-11-02
2321,76171,300,1997-11-02
2321,76171,300,1997-11-02
2321,76171,300,1997-11-02
2404,76175,50,1997-11-02
2404,76175,50,1997-11-02
2404,76175,175,1997-11-02
2404,76175,175,1997-11-02
2404,76175,175,1997-11-02
2404,76175,175,1997-11-02
2404,76175,175,1997-11-02
2463,76191,350,1997-11-02
2463,76191,1000,1997-11-02
2463,76191,1000,1997-11-02
2463,76191,1000,1997-11-02
2463,76191,350,1997-11-02
2463,76191,350,1997-11-02
2463,76191,1000,1997-11-02
2463,76191,1000,1997-11-02
2463,76191,350,1997-11-02
2463,76191,350,1997-11-02
2463,76191,1000,1997-11-02
6065,76192,100,1997-11-02
2464,76202,250,1997-11-02
2464,76202,250,1997-11-02
2464,76202,250,1997-11-02
2464,76202,250,1997-11-02
2464,76202,250,1997-11-02
2464,76202,250,1997-11-02
2464,76202,250,1997-11-02
4011,76222,50,1997-11-02
447,76269,25,1997-11-02
447,76269,25,1997-11-02
5179,76279,250,1997-11-02
2466,76281,50,1997-11-02
5242,76305,25,1997-11-02
5242,76305,25,1997-11-02
5242,76305,25,1997-11-02
5242,76305,25,1997-11-02
5242,76305,25,1997-11-02
2685,76311,30,1997-11-02
2685,76311,30,1997-11-02
2685,76311,35,1997-11-02
2685,76311,35,1997-11-02
2685,76311,35,1997-11-02
2685,76311,35,1997-11-02
2685,76311,35,1997-11-02
2685,76311,25,1997-11-02
2468,76319,350,1997-11-02
6510,76331,50,1997-11-02
2473,76424,25,1997-11-02
5585,76473,10,1997-11-02
5585,76473,10,1997-11-02
3339,76476,250,1997-11-02
3339,76476,250,1997-11-02
4156,76504,50,1997-11-02
4156,76504,50,1997-11-02
4156,76504,50,1997-11-02
471,76515,25,1997-11-02
471,76515,25,1997-11-02
2701,76524,25,1997-11-02
2701,76524,25,1997-11-02
2701,76524,25,1997-11-02
473,76529,35,1997-11-02
473,76529,25,1997-11-02
473,76529,35,1997-11-02
5244,76555,1000,1997-11-02
5118,76560,20,1997-11-02
5511,76559,83.5,2001-05-31
5511,76559,83.5,2001-09-04
5511,76559,83.5,2002-08-05
5511,76559,83.5,2002-12-05
5511,76559,161.68,2003-03-07
481,76588,3,1997-11-02
481,76588,3,1997-11-02
2522,76576,25,1997-11-02
2522,76576,25,1997-11-02
2522,76576,25,1997-11-02
3485,76573,10,1997-11-02
3485,76573,5,1997-11-02
5165,76602,175,1997-11-02
2703,76608,10,1997-11-02
2703,76608,15,1997-11-02
2703,76608,15,1997-11-02
2703,76608,15,1997-11-02
5328,76699,50,1997-11-02
5328,76699,25,1997-11-02
2495,76704,10,1997-11-02
2495,76704,15,1997-11-02
2620,76758,15,1997-11-02
2620,76758,10,1997-11-02
2620,76758,10,1997-11-02
2620,76758,10,1997-11-02
2620,76758,10,1997-11-02
2620,76758,10,1997-11-02
2499,76833,20,1997-11-02
6012,76829,25,1997-11-02
3697,76847,10,1997-11-02
3699,76848,10,1997-11-02
3488,76904,10,1997-11-02
5774,76962,10,1997-11-02
5774,76962,10,1997-11-02
3828,77002,25,1997-11-02
3828,77002,25,1997-11-02
3828,77002,25,1997-11-02
3828,77002,25,1997-11-02
3828,77002,25,1997-11-02
3828,77002,25,1997-11-02
3828,77002,100,1997-11-02
2509,77006,200,1997-11-02
2509,77006,300,1997-11-02
2509,77006,200,1997-11-02
2509,77006,200,1997-11-02
2509,77006,200,1997-11-02
4483,77011,20,1997-11-02
4690,77017,125,1997-11-02
3415,77033,200,1997-11-02
3415,77033,200,1997-11-02
2709,77055,10,1997-11-02
4590,77057,10,1997-11-02
4967,77053,25,1997-11-02
4590,77057,10,1997-11-02
4590,77057,10,1997-11-02
4590,77057,10,2007-03-06
2711,77069,10,1997-11-02
2711,77069,10,1997-11-02
2711,77069,10,1997-11-02
2711,77069,10,1997-11-02
2711,77069,10,1997-11-02
2711,77069,10,1997-11-02
2512,77073,150,1997-11-02
2512,77073,150,1997-11-02
2512,77073,150,1997-11-02
2512,77073,500,1997-11-02
3490,77083,10,1997-11-02
3490,77083,10,1997-11-02
3490,77083,10,1997-11-02
5513,77101,175,1997-11-02
2513,77125,1300,1997-11-02
2513,77125,1300,1997-11-02
2513,77125,1300,1997-11-02
2513,77125,1300,1997-11-02
2513,77125,1300,1997-11-02
2513,77125,1300,1997-11-02
2513,77125,1000,1997-11-02
2514,77131,50,1997-11-02
2514,77131,75,1997-11-02
2514,77131,75,1997-11-02
5894,77187,100,1997-11-02
2990,77188,100,1997-11-02
2990,77188,100,1997-11-02
2990,77188,25,1997-11-02
2990,77188,25,1997-11-02
2990,77188,100,1997-11-02
2990,77188,50,1997-11-02
2990,77188,50,1997-11-02
2990,77188,50,1997-11-02
2990,77188,25,1997-11-02
2990,77188,25,1997-11-02
2990,77188,50,1997-11-02
2990,77188,50,1997-11-02
2990,77188,50,1997-11-02
2990,77188,25,1998-07-02
2990,77188,25,1998-07-02
2524,77189,25,1997-11-02
2525,77190,25,1997-11-02
1391,77254,10,1997-11-02
1391,77254,10,1997-11-02
1391,77254,10,1997-11-02
1391,77254,10,1997-11-02
4675,77264,35,1997-11-02
4675,77264,70,1997-11-02
4675,77264,70,1997-11-02
4675,77264,70,1997-11-02
4675,77264,75,1997-11-02
4675,77264,100,1997-11-02
4675,77264,100,1997-11-02
5587,77284,10,1997-11-02
5587,77284,10,1997-11-02
2717,77297,25,1997-11-02
2717,77297,25,1997-11-02
2717,77297,25,1997-11-02
2717,77297,25,1997-11-02
46229,77329,267.15,2021-12-03
46229,77329,278.1,2024-07-02
46229,77329,278.1,2024-07-02
5895,77343,50,1997-11-02
5895,77343,50,1997-11-02
3785,77515,175,1997-11-02
2563,77525,10,1997-11-02
2563,77525,10,1997-11-02
2563,77525,10,1997-11-02
2563,77525,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,15,1997-11-02
5442,77535,15,1997-11-02
5442,77535,10,1997-11-02
5442,77535,10,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,15,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,50,1997-11-02
5442,77535,25,1997-11-02
5442,77535,25,1997-11-02
5442,77535,20,2000-04-11
5442,77535,100,2005-08-15
5442,77535,100,2005-08-15
5442,77535,100,2005-08-15
5442,77535,100,2005-08-15
5442,77535,50,2006-08-08
5442,77535,100,2007-03-06
5442,77535,50,2013-01-30
4165,77573,25,1997-11-02
4165,77573,25,1997-11-02
4165,77573,25,1997-11-02
4165,77573,25,1997-11-02
2567,77574,250,1997-11-02
2567,77574,250,1997-11-02
2567,77574,400,1997-11-02
2567,77574,400,1997-11-02
2567,77574,400,1997-11-02
2567,77574,400,1997-11-02
2919,77597,10,1997-11-02
1819,77627,3,1997-11-02
2572,77679,100,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,500,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,500,1997-11-02
2574,77691,500,1997-11-02
2574,77691,500,1997-11-02
2574,77691,500,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,500,1997-11-02
2574,77691,500,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,500,1997-11-02
2574,77691,500,1997-11-02
2574,77691,1000,1997-11-02
2574,77691,1000,1997-11-02
569,77705,100,1997-11-02
569,77705,100,1997-11-02
569,77705,500,1997-11-02
569,77705,500,1997-11-02
569,77705,249,1997-11-02
569,77705,249,1997-11-02
11878,77723,50,2007-03-06
4979,77763,40,1997-11-02
4979,77763,40,1997-11-02
5421,77771,25,1997-11-02
5421,77771,25,1997-11-02
5421,77771,25,1997-11-02
577,77786,25,1997-11-02
577,77786,25,1997-11-02
577,77786,25,1997-11-02
577,77786,25,1997-11-02
577,77786,25,1997-11-02
3630,77863,20,1997-11-02
2588,77891,100,1997-11-02
2588,77891,100,1997-11-02
6145,77915,100,1997-11-02
2281,77984,25,1997-11-02
2281,77984,35,1997-11-02
2281,77984,35,1997-11-02
2281,77984,35,1997-11-02
2281,77984,25,1997-11-02
2281,77984,25,1997-11-02
2281,77984,25,1997-11-02
2281,77984,25,1997-11-02
5515,78053,50,1997-11-02
5515,78053,25,1997-11-02
5515,78053,100,2000-07-04
5515,78053,100,2001-12-26
5515,78053,100,2002-05-31
5515,78053,100,2003-03-07
5515,78053,100,2003-03-07
5515,78053,100,2003-07-08
5515,78053,125,2006-02-09
45535,78065,1000,2016-01-26
601,78066,100,1997-11-02
5998,78079,500,1997-11-02
5998,78079,500,1997-11-02
5998,78079,500,1997-11-02
2599,78098,20,1997-11-02
2601,78099,35,1997-11-02
2601,78099,35,1997-11-02
2601,78099,35,1997-11-02
607,78110,20,1997-11-02
2606,78120,50,1997-11-02
2606,78120,50,1997-11-02
2606,78120,50,1997-11-02
3703,78128,25,1997-11-02
5469,78127,50,1997-11-02
5469,78127,50,1997-11-02
609,78145,10,1997-11-02
609,78145,25,1997-11-02
2608,78149,35,1997-11-02
2608,78149,25,1997-11-02
2608,78149,35,1997-11-02
2608,78149,35,1997-11-02
6365,78150,50,1997-11-02
6365,78150,20,2001-06-28
6365,78150,20,2001-06-28
2659,78183,10,1997-11-02
2329,78215,1500,1997-11-02
2329,78215,1500,1997-11-02
2284,78258,25,1997-11-02
2665,78262,100,1997-11-02
2665,78262,100,1997-11-02
2665,78262,100,1997-11-02
2665,78262,100,1997-11-02
2665,78262,100,1997-11-02
2665,78262,350,1997-11-02
2665,78262,100,1997-11-02
2726,78276,20,1997-11-02
2726,78276,25,1997-11-02
2726,78276,25,1997-11-02
2726,78276,20,1997-11-02
623,78290,10,1997-11-02
2836,78291,100,1997-11-02
2836,78291,100,1997-11-02
2840,78305,10,1997-11-02
2840,78305,25,1997-11-02
5189,78326,10,1997-11-02
11200,78376,25,2001-09-27
16682,78386,50,2020-05-04
16682,78386,50,2020-07-01
16682,78386,50,2020-10-30
16682,78386,50,2020-10-30
16682,78386,50,2021-06-21
16682,78386,50,2021-06-21
16682,78386,50,2021-09-02
4021,78392,10,1997-11-02
5382,78402,20,1997-11-02
4487,78407,10,1997-11-02
2333,78418,140,1997-11-02
2333,78418,140,1997-11-02
2333,78418,100,1997-11-02
2333,78418,100,1997-11-02
5117,78438,500,1997-11-02
5117,78438,500,1997-11-02
5117,78438,500,1997-11-02
5117,78438,500,1997-11-02
8050,78493,45,1997-11-02
46094,78683,250,2006-03-07
45627,78714,150,2019-01-03
45627,78714,180,2019-06-11
4426,78716,25,1997-11-02
4426,78716,50,1997-11-02
4426,78716,50,1997-11-02
649,78773,50,1997-11-02
649,78773,50,1997-11-02
649,78773,25,1997-11-02
649,78773,25,1997-11-02
649,78773,10,1997-11-02
649,78773,10,1997-11-02
649,78773,10,1997-11-02
649,78773,10,1997-11-02
649,78773,10,1997-11-02
649,78773,10,1997-11-02
649,78773,10,1997-11-02
649,78773,25,1997-11-02
2858,78785,25,1997-11-02
2858,78785,25,1997-11-02
2858,78785,100,1997-11-02
2858,78785,125,1997-11-02
2858,78785,50,1997-11-02
2858,78785,125,1997-11-02
2858,78785,125,1997-11-02
2858,78785,125,1997-11-02
2858,78785,50,1997-11-02
2858,78785,125,1997-11-02
2858,78785,125,1997-11-02
2860,78786,100,1997-11-02
2863,78813,25,1997-11-02
2863,78813,35,1997-11-02
2863,78813,25,1997-11-02
2863,78813,35,1997-11-02
2863,78813,35,1997-11-02
2863,78813,500,1997-11-02
2863,78813,35,1997-11-02
2863,78813,40,1997-11-02
2863,78813,40,1997-11-02
4275,78841,25,1997-11-02
4275,78841,25,1997-11-02
4275,78841,25,1997-11-02
4275,78841,25,1997-11-02
5564,78847,25,1997-11-02
4275,78841,25,1997-11-02
5564,78847,25,1997-11-02
4275,78841,25,1997-11-02
805,78853,15,1997-11-02
805,78853,15,1997-11-02
805,78853,15,1997-11-02
805,78853,15,1997-11-02
805,78853,15,1997-11-02
805,78853,100,1998-08-20
805,78853,300,2010-10-05
651,78858,10,2006-04-06
3868,78874,25,1997-11-02
3868,78874,10,1997-11-02
3868,78874,25,1997-11-02
3868,78874,25,1997-11-02
3868,78874,25,1997-11-02
3868,78874,25,1997-11-02
2866,78877,25,1997-11-02
2872,78889,100,1997-11-02
2872,78889,100,1997-11-02
2872,78889,100,1997-11-02
2872,78889,150,1997-11-02
2872,78889,150,1997-11-02
2286,78903,15,1997-11-02
2286,78903,35,1997-11-02
2286,78903,35,1997-11-02
2286,78903,40,1997-11-02
2286,78903,35,1997-11-02
2288,78910,10,1997-11-02
2288,78910,10,1997-11-02
2288,78910,5,1997-11-02
2288,78910,10,1997-11-02
2288,78910,25,1997-11-02
2288,78910,25,1997-11-02
2288,78910,10,1997-11-02
2288,78910,25,1997-11-02
2288,78910,25,1997-11-02
2288,78910,25,1997-11-02
5882,78923,20,1997-11-02
5882,78923,20,1997-11-02
2876,78939,20,1997-11-02
667,79003,3,1997-11-02
5473,79014,100,1997-11-02
3830,79032,700,1997-11-02
3830,79032,500,1997-11-02
3830,79032,500,1997-11-02
3830,79032,500,1997-11-02
3830,79032,500,1997-11-02
2882,79083,100,1997-11-02
2882,79083,100,1997-11-02
2882,79083,200,1997-11-02
2882,79083,100,1997-11-02
2882,79083,100,1997-11-02
2882,79083,100,1997-11-02
3927,79204,10,1997-11-02
3498,79225,25,1997-11-02
3498,79225,15,1997-11-02
3498,79225,25,1997-11-02
3498,79225,25,1997-11-02
3498,79225,25,1997-11-02
3498,79225,25,1997-11-02
3498,79225,15,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
2733,79227,5,1997-11-02
685,79243,3,1997-11-02
685,79243,3,1997-11-02
4787,79242,25,1997-11-02
2046,79245,150,1997-11-02
2046,79245,125,1997-11-02
2046,79245,125,1997-11-02
2046,79245,150,1997-11-02
2046,79245,150,1997-11-02
2046,79245,150,1997-11-02
2046,79245,150,1997-11-02
4950,79251,25,1997-11-02
4950,79251,25,1997-11-02
4950,79251,25,1997-11-02
4950,79251,25,1997-11-02
2886,79305,20,1997-11-02
2886,79305,20,1997-11-02
2890,79344,10,1997-11-02
4166,79433,25,1997-11-02
4166,79433,25,1997-11-02
4166,79433,25,1997-11-02
4166,79433,25,1997-11-02
4166,79433,25,1997-11-02
4166,79433,25,1997-11-02
4166,79433,25,1997-11-02
4166,79433,25,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
2547,79449,500,1997-11-02
5423,79480,100,1997-11-02
4795,79481,10,1997-11-02
6252,79488,10,1997-11-02
4029,79529,25,1997-11-02
5517,79551,35000,1997-11-02
5673,79553,10,1997-11-02
7642,79561,20.83,2010-04-19
7552,79614,37.5,2001-06-28
3842,79633,125,1997-11-02
3842,79633,250,1997-11-02
3842,79633,250,1997-11-02
3842,79633,250,1997-11-02
3842,79633,300,1997-11-02
5691,79661,100,1997-11-02
2623,79676,10,1997-11-02
2623,79676,10,1997-11-02
2623,79676,10,1997-11-02
2623,79676,10,1997-11-02
3013,79699,100,1997-11-02
3013,79699,100,1997-11-02
3013,79699,100,1997-11-02
3013,79699,100,1997-11-02
3013,79699,100,1997-11-02
3013,79699,100,1997-11-02
3013,79699,100,1997-11-02
727,79705,25,1997-11-02
731,79724,15,1997-11-02
731,79724,15,1997-11-02
731,79724,15,1997-11-02
731,79724,15,1997-11-02
731,79724,20,1997-11-02
731,79724,20,1997-11-02
731,79724,20,1997-11-02
731,79724,20,1997-11-02
731,79724,15,1997-11-02
731,79724,20,1997-11-02
731,79724,20,1997-11-02
731,79724,10,1997-11-02
731,79724,25,1997-11-02
731,79724,15,1997-11-02
731,79724,10,1997-11-02
731,79724,25,1997-11-02
731,79724,15,1997-11-02
731,79724,15,1997-11-02
5531,79751,25,1997-11-02
889,81431,1000,1999-03-12
889,81431,1000,1999-03-12
15071,79815,180,2019-06-17
889,81431,1000,1999-03-12
2737,79853,25,1997-11-02
2737,79853,25,1997-11-02
2737,79853,100,1997-11-02
5942,79862,1000,1997-11-02
5942,79862,1000,1997-11-02
745,79890,25,1997-11-02
745,79890,25,1997-11-02
3019,79905,100,1997-11-02
3019,79905,100,1997-11-02
3019,79905,250,1997-11-02
3019,79905,250,1997-11-02
3019,79905,250,1997-11-02
3019,79905,250,1997-11-02
3019,79905,250,1997-11-02
747,79906,5,1997-11-02
753,79936,25,1997-11-02
753,79936,15,1997-11-02
753,79936,15,1997-11-02
753,79936,15,1997-11-02
753,79936,15,1997-11-02
753,79936,15,1997-11-02
6514,79991,250,1997-11-02
3025,80015,100,1997-11-02
3025,80015,100,1997-11-02
3025,80015,100,1997-11-02
3025,80015,100,1997-11-02
3029,80088,100,1997-11-02
773,80141,10,1997-11-02
779,80203,15,1997-11-02
16311,80201,175,2014-10-02
2331,80212,25,1997-11-02
2331,80212,10,1997-11-02
783,80216,1000,1997-11-02
783,80216,1000,1997-11-02
783,80216,100,1997-11-02
783,80216,100,1997-11-02
783,80216,100,1997-11-02
783,80216,100,1997-11-02
783,80216,100,1997-11-02
783,80216,100,1997-11-02
4036,80238,10,1997-11-02
4036,80238,10,1997-11-02
5135,80247,175,1997-11-02
3041,80330,200,1997-11-02
3041,80330,200,1997-11-02
3041,80330,200,1997-11-02
3042,80347,60,1997-11-02
3042,80347,35,1997-11-02
3042,80347,35,1997-11-02
3042,80347,35,1997-11-02
3042,80347,35,1997-11-02
5733,80353,5,1997-11-02
2580,80371,250,1997-11-02
2580,80371,250,1997-11-02
2580,80371,250,1997-11-02
2580,80371,175,1997-11-02
2580,80371,600,1997-11-02
2580,80371,250,1997-11-02
3609,80373,45,1997-11-02
5820,80386,10,1997-11-02
5820,80386,10,1997-11-02
889,81431,1000,1999-03-12
5171,80422,175,1997-11-02
3292,80466,125,1997-11-02
3069,80475,300,1997-11-02
3069,80475,300,1997-11-02
3069,80475,300,1997-11-02
3069,80475,300,1997-11-02
3069,80475,175,1997-11-02
3069,80475,300,1997-11-02
3069,80475,300,1997-11-02
3069,80475,175,1997-11-02
3069,80475,300,1997-11-02
3069,80475,175,1997-11-02
3069,80475,300,1997-11-02
10016,80477,20,2001-06-28
10016,80477,20,2001-06-28
3893,80484,1000,1997-11-02
3893,80484,1000,1997-11-02
3893,80484,5000,1997-11-02
3893,80484,1000,1997-11-02
3893,80484,1000,1997-11-02
809,80485,25,1997-11-02
809,80485,25,1997-11-02
809,80485,25,1997-11-02
809,80485,25,1997-11-02
809,80485,50,1997-11-02
809,80485,50,1997-11-02
809,80485,100,1997-11-02
809,80485,100,1997-11-02
809,80485,25,1997-11-02
809,80485,100,1997-11-02
809,80485,100,1997-11-02
809,80485,100,1997-11-02
809,80485,100,1997-11-02
809,80485,100,1997-11-02
5846,80487,50,1997-11-02
3073,80495,35,1997-11-02
4245,80501,125,1997-11-02
2927,80525,10,1997-11-02
3077,80553,350,1997-11-02
3077,80553,350,1997-11-02
3077,80553,350,1997-11-02
819,80579,3,1997-11-02
819,80579,3,1997-11-02
819,80579,3,1997-11-02
819,80579,10,1997-11-02
5172,80584,350,1997-11-02
16316,80592,175,2015-06-11
2550,80595,5000,1997-11-02
2550,80595,5000,1997-11-02
3090,80752,25,1997-11-02
5186,80743,875,1997-11-02
2740,80776,200,1997-11-02
3099,80836,35,1997-11-02
4280,80837,25,1997-11-02
4280,80837,25,1997-11-02
4280,80837,25,1997-11-02
6035,80838,50,1997-11-02
3098,80898,250,1997-11-02
3098,80898,250,1997-11-02
3098,80898,250,1997-11-02
3098,80898,250,1997-11-02
5409,80919,10,1997-11-02
5409,80919,10,1997-11-02
7917,80920,15,1998-12-17
7917,80920,100,2000-12-19
3193,80934,20,1997-11-02
847,80953,25,1997-11-02
4500,80954,25,1997-11-02
847,80953,35,1997-11-02
847,80953,50,1997-11-02
4500,80954,25,1997-11-02
847,80953,50,1997-11-02
4500,80954,25,1997-11-02
847,80953,50,1997-11-02
4500,80954,25,1997-11-02
4500,80954,25,1997-11-02
6176,81011,100,1999-02-05
3111,81017,105,1997-11-02
3111,81017,330,1997-11-02
3111,81017,330,1997-11-02
3111,81017,330,1997-11-02
3111,81017,330,1997-11-02
3111,81017,330,1997-11-02
3111,81017,330,1997-11-02
3111,81017,330,1997-11-02
3112,81019,50,1997-11-02
3112,81019,50,1997-11-02
3112,81019,50,1997-11-02
3112,81019,50,1997-11-02
3112,81019,50,1997-11-02
3112,81019,50,1997-11-02
3112,81019,50,1997-11-02
15541,81026,175,2012-05-18
5885,81042,50,1997-11-02
861,81045,50,1997-11-02
3121,81081,3.25,1997-11-02
3121,81081,3.5,1997-11-02
3121,81081,3.25,1997-11-02
3121,81081,3.5,1997-11-02
3121,81081,3.25,1997-11-02
3121,81081,3.75,1997-11-02
3121,81081,3.75,1997-11-02
3121,81081,3.75,1997-11-02
3121,81081,3.75,1997-11-02
3121,81081,3.75,1997-11-02
3121,81081,5,1997-11-02
3121,81081,5,1997-11-02
3121,81081,5,1997-11-02
6119,81119,100,2010-06-24
2429,81200,25,1997-11-02
2429,81200,25,1997-11-02
3195,81195,5,1997-11-02
5330,81229,15,1997-11-02
3126,81263,50,1997-11-02
3126,81263,50,1997-11-02
2929,81283,20,1997-11-02
2396,81314,10,1997-11-02
2396,81314,10,1997-11-02
2396,81314,10,1997-11-02
2396,81314,10,1997-11-02
2931,81316,10,1997-11-02
3128,81326,175,1997-11-02
3128,81326,100,1997-11-02
4982,81346,10,1997-11-02
4982,81346,10,1997-11-02
4982,81346,10,1997-11-02
5071,81381,100,1997-11-02
5071,81381,100,1997-11-02
4814,81383,5,1997-11-02
2933,81406,10,1997-11-02
4969,81405,50,1997-11-02
4969,81405,50,1997-11-02
4969,81405,50,1997-11-02
46432,81397,1250,2024-04-26
889,81431,100,1997-11-02
889,81431,50,1997-11-02
889,81431,500,1997-11-02
889,81431,100,1997-11-02
889,81431,500,1997-11-02
889,81431,500,1997-11-02
889,81431,500,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,300,1997-11-02
889,81431,100,1997-11-02
889,81431,500,1997-11-02
889,81431,50,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,500,1997-11-02
889,81431,100,1997-11-02
889,81431,50,1997-11-02
889,81431,100,1997-11-02
889,81431,500,1997-11-02
889,81431,500,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
891,81441,100,1997-11-02
891,81441,100,1997-11-02
891,81441,25,1997-11-02
891,81441,100,1997-11-02
891,81441,100,1997-11-02
891,81441,50,1997-11-02
889,81431,50,1997-11-02
891,81441,50,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,50,1997-11-02
889,81431,50,1997-11-02
889,81431,10,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
889,81431,100,1997-11-02
