Contact ID,Amount,Received Date,Payment Date,Payment Method,Status,Created At,Donation ID,Action,Duplicate Group
31517,1000.00,2025-03-13,2025-03-13,Credit Card,completed,2025-11-13T12:48:10.532Z,101693,REMOVE,31517-1000.00-2025-03-13 to 2025-03-14
47715,100.00,2018-12-06,2018-12-06,Cash,completed,2025-11-19T11:56:56.604Z,126304,KEEP,47715-100.00-2018-12-06
47715,100.00,2018-12-06,2018-12-06,Cash,completed,2025-11-19T11:56:48.769Z,120825,REMOVE,47715-100.00-2018-12-06
47715,100.00,2017-12-31,2017-12-31,Cash,completed,2025-11-19T11:56:56.604Z,126306,KEEP,47715-100.00-2017-12-31
47715,100.00,2017-12-31,2017-12-31,Cash,completed,2025-11-19T11:56:56.604Z,126307,REMOVE,47715-100.00-2017-12-31
31524,36.00,2025-04-03,2025-04-03,Credit Card,completed,2025-12-18T21:11:45.074Z,134669,KEEP,31524-36.00-2025-04-02 to 2025-04-03
31524,36.00,2025-04-02,2025-04-02,Credit Card,completed,2025-11-13T12:48:10.532Z,101664,REMOVE,31524-36.00-2025-04-02 to 2025-04-03
31536,26.00,2025-09-29,2025-09-29,Credit Card,completed,2025-12-18T21:11:41.539Z,133486,KEEP,31536-26.00-2025-09-28 to 2025-09-29
31536,26.00,2025-09-28,2025-09-28,Credit Card,completed,2025-11-13T12:48:08.394Z,100912,REMOVE,31536-26.00-2025-09-28 to 2025-09-29
47719,40.00,2017-01-05,2017-01-05,Cash,completed,2025-11-19T11:56:56.232Z,125935,KEEP,47719-40.00-2017-01-05
47719,40.00,2017-01-05,2017-01-05,Cash,completed,2025-11-19T11:56:53.652Z,124156,REMOVE,47719-40.00-2017-01-05
47719,54.00,2024-09-08,2024-09-08,Cash,completed,2025-11-19T11:56:48.769Z,120838,KEEP,47719-54.00-2024-09-08
47719,54.00,2024-09-08,2024-09-08,Cash,completed,2025-11-19T11:56:48.769Z,120865,REMOVE,47719-54.00-2024-09-08
31545,18.00,2024-10-08,2024-10-08,Debit Card,completed,2025-12-18T21:11:46.754Z,135205,KEEP,31545-18.00-2024-10-07 to 2024-10-09
31545,18.00,2024-10-07,2024-10-07,Debit Card,completed,2025-11-13T12:54:15.013Z,104289,REMOVE,31545-18.00-2024-10-07 to 2024-10-09
31545,18.00,2024-10-09,2024-10-09,Card,completed,2025-11-11T11:34:11.512Z,66026,REMOVE,31545-18.00-2024-10-07 to 2024-10-09
31564,360.00,2024-12-03,2024-12-03,Credit Card,completed,2025-12-18T21:11:46.754Z,135133,KEEP,31564-360.00-2024-12-02 to 2024-12-03
31564,360.00,2024-12-02,2024-12-02,Credit Card,completed,2025-11-13T12:48:02.789Z,100048,REMOVE,31564-360.00-2024-12-02 to 2024-12-03
31564,100.00,2025-03-13,2025-03-13,Cheque,completed,2025-12-18T21:11:45.449Z,134797,KEEP,31564-100.00-2025-03-12 to 2025-03-13
31564,100.00,2025-03-12,2025-03-12,Card,completed,2025-11-11T11:34:12.273Z,66118,REMOVE,31564-100.00-2025-03-12 to 2025-03-13
31564,360.00,2025-09-15,2025-09-15,Credit Card,completed,2025-12-18T21:11:41.914Z,133607,KEEP,31564-360.00-2025-09-14 to 2025-09-15
31564,360.00,2025-09-14,2025-09-14,Credit Card,completed,2025-11-13T12:54:15.013Z,104246,REMOVE,31564-360.00-2025-09-14 to 2025-09-15
31585,360.00,2025-07-24,2025-07-24,Credit Card,completed,2025-12-18T21:11:42.984Z,133886,KEEP,31585-360.00-2025-07-23 to 2025-07-24
31585,360.00,2025-07-23,2025-07-23,Card,completed,2025-11-11T11:34:12.273Z,66240,REMOVE,31585-360.00-2025-07-23 to 2025-07-24
31588,100.00,2025-05-06,2025-05-06,Cheque,completed,2025-12-18T21:11:44.078Z,134199,KEEP,31588-100.00-2025-05-05 to 2025-05-06
31588,100.00,2025-05-05,2025-05-05,Card,completed,2025-11-11T11:34:12.273Z,66245,REMOVE,31588-100.00-2025-05-05 to 2025-05-06
31638,50.00,2025-03-26,2025-03-26,Credit Card,completed,2025-12-18T21:11:45.449Z,134738,KEEP,31638-50.00-2025-03-25 to 2025-03-26
31638,50.00,2025-03-25,2025-03-25,Credit Card,completed,2025-11-13T12:48:02.789Z,100132,REMOVE,31638-50.00-2025-03-25 to 2025-03-26
31688,5.00,2025-08-12,2025-08-12,Cheque,completed,2025-12-18T21:11:42.629Z,133735,KEEP,31688-5.00-2025-08-11 to 2025-08-12
31688,5.00,2025-08-11,2025-08-11,Card,completed,2025-11-11T11:34:13.038Z,66734,REMOVE,31688-5.00-2025-08-11 to 2025-08-12
31720,36.00,2022-10-05,2022-10-05,Card,completed,2025-11-11T11:34:13.038Z,66900,KEEP,31720-36.00-2022-10-03 to 2022-10-05
31720,36.00,2022-10-03,2022-10-03,Card,completed,2025-11-11T11:34:13.038Z,66901,REMOVE,31720-36.00-2022-10-03 to 2022-10-05
31727,10.00,2010-09-16,2010-09-16,Card,completed,2025-11-11T11:34:13.038Z,66994,KEEP,31727-10.00-2010-09-14 to 2010-09-16
31727,10.00,2010-09-14,2010-09-14,Card,completed,2025-11-11T11:34:13.038Z,66995,REMOVE,31727-10.00-2010-09-14 to 2010-09-16
31736,1800.00,2025-03-12,2025-03-12,Cheque,completed,2025-12-18T21:11:45.449Z,134812,KEEP,31736-1800.00-2025-03-10 to 2025-03-12
31736,1800.00,2025-03-10,2025-03-10,Card,completed,2025-11-11T11:34:13.038Z,67020,REMOVE,31736-1800.00-2025-03-10 to 2025-03-12
31736,1800.00,2025-08-13,2025-08-13,Cheque,completed,2025-12-18T21:11:42.264Z,133708,KEEP,31736-1800.00-2025-08-12 to 2025-08-13
31736,1800.00,2025-08-12,2025-08-12,Card,completed,2025-11-11T11:34:13.038Z,67019,REMOVE,31736-1800.00-2025-08-12 to 2025-08-13
31740,25.00,2025-10-05,2025-10-05,Credit Card,completed,2025-12-18T21:11:40.929Z,133290,KEEP,31740-25.00-2025-10-04 to 2025-10-05
31740,25.00,2025-10-04,2025-10-04,Credit Card,completed,2025-11-13T12:48:06.749Z,100729,REMOVE,31740-25.00-2025-10-04 to 2025-10-05
47745,200.00,2017-08-25,2017-08-25,Cash,completed,2025-11-19T11:56:54.522Z,124719,KEEP,47745-200.00-2017-08-25
47745,200.00,2017-08-25,2017-08-25,Cash,completed,2025-11-19T11:56:54.522Z,124720,REMOVE,47745-200.00-2017-08-25
47746,18.00,2024-01-15,2024-01-15,Cash,completed,2025-11-19T11:56:49.258Z,121090,KEEP,47746-18.00-2024-01-15
47746,18.00,2024-01-15,2024-01-15,Cash,completed,2025-11-19T11:56:48.769Z,121066,REMOVE,47746-18.00-2024-01-15
31750,54.00,2025-05-13,2025-05-13,Other,completed,2025-12-18T21:11:44.078Z,134183,KEEP,31750-54.00-2025-05-12 to 2025-05-13
31750,54.00,2025-05-12,2025-05-12,Other,completed,2025-11-13T12:54:20.592Z,105495,REMOVE,31750-54.00-2025-05-12 to 2025-05-13
31750,54.00,2025-06-13,2025-06-13,Cash,completed,2025-12-18T21:11:43.704Z,134050,KEEP,31750-54.00-2025-06-12 to 2025-06-13
31750,54.00,2025-06-12,2025-06-12,Cash,completed,2025-11-13T12:54:20.592Z,105404,REMOVE,31750-54.00-2025-06-12 to 2025-06-13
31755,72.00,2024-10-08,2024-10-08,Credit Card,completed,2025-12-18T21:11:46.754Z,135196,KEEP,31755-72.00-2024-10-07 to 2024-10-10
31755,72.00,2024-10-07,2024-10-07,Credit Card,completed,2025-11-13T12:54:15.013Z,104280,REMOVE,31755-72.00-2024-10-07 to 2024-10-10
31755,72.00,2024-10-10,2024-10-10,Card,completed,2025-11-11T11:34:13.734Z,67155,REMOVE,31755-72.00-2024-10-07 to 2024-10-10
31772,180.00,2025-04-10,2025-04-10,Cheque,completed,2025-12-18T21:11:44.869Z,134574,KEEP,31772-180.00-2025-04-08 to 2025-04-10
31772,180.00,2025-04-08,2025-04-08,Card,completed,2025-11-11T11:34:13.734Z,67270,REMOVE,31772-180.00-2025-04-08 to 2025-04-10
31774,25.00,2025-10-03,2025-10-03,Credit Card,completed,2025-12-18T21:11:40.929Z,133306,KEEP,31774-25.00-2025-10-02 to 2025-10-03
31774,25.00,2025-10-02,2025-10-02,Credit Card,completed,2025-11-13T12:48:06.749Z,100733,REMOVE,31774-25.00-2025-10-02 to 2025-10-03
47749,54.00,2024-09-10,2024-09-10,Cash,completed,2025-11-19T11:56:49.258Z,121098,KEEP,47749-54.00-2024-09-10
47749,54.00,2024-09-10,2024-09-10,Cash,completed,2025-11-19T11:56:49.258Z,121105,REMOVE,47749-54.00-2024-09-10
31788,5.00,2025-04-14,2025-04-14,Cash,completed,2025-12-18T21:11:44.869Z,134542,KEEP,31788-5.00-2025-04-13 to 2025-04-14
31788,5.00,2025-04-13,2025-04-13,Cash,completed,2025-11-13T12:54:21.795Z,105821,REMOVE,31788-5.00-2025-04-13 to 2025-04-14
31803,360.00,2025-09-30,2025-09-30,Credit Card,completed,2025-12-18T21:11:41.158Z,133398,KEEP,31803-360.00-2025-09-29 to 2025-09-30
31803,360.00,2025-09-29,2025-09-29,Credit Card,completed,2025-11-13T12:48:06.749Z,100739,REMOVE,31803-360.00-2025-09-29 to 2025-09-30
31803,180.00,2025-12-17,2025-12-17,Credit Card,completed,2025-12-18T21:11:38.739Z,132613,KEEP,31803-180.00-2025-12-17
31803,180.00,2025-12-17,2025-12-18,credit_card,completed,2025-12-18T11:37:50.724Z,132593,REMOVE,31803-180.00-2025-12-17
47770,100.00,2024-10-10,2024-10-10,Cash,completed,2025-11-19T11:56:56.232Z,126056,KEEP,47770-100.00-2024-10-10
47770,100.00,2024-10-10,2024-10-10,Cash,completed,2025-11-19T11:56:54.522Z,124965,REMOVE,47770-100.00-2024-10-10
47774,180.00,2025-08-11,2025-08-11,Cash,completed,2025-11-19T11:56:54.913Z,125184,KEEP,47774-180.00-2025-08-11 to 2025-08-13
47774,180.00,2025-08-13,2025-08-13,Cash,completed,2025-11-19T11:56:53.652Z,124166,REMOVE,47774-180.00-2025-08-11 to 2025-08-13
47774,180.00,2025-04-07,2025-04-07,Cash,completed,2025-11-19T11:56:52.762Z,123617,KEEP,47774-180.00-2025-04-07 to 2025-04-08
47774,180.00,2025-04-08,2025-04-08,Cash,completed,2025-11-19T11:56:49.258Z,121183,REMOVE,47774-180.00-2025-04-07 to 2025-04-08
31861,180.00,2024-12-01,2024-12-01,Credit Card,completed,2025-12-18T21:11:46.754Z,135153,KEEP,31861-180.00-2024-11-30 to 2024-12-01
31861,180.00,2024-11-30,2024-11-30,Card,completed,2025-11-11T11:34:54.179Z,92331,REMOVE,31861-180.00-2024-11-30 to 2024-12-01
31861,220.00,2025-01-15,2025-01-15,Credit Card,completed,2025-12-18T21:11:46.039Z,134939,KEEP,31861-220.00-2025-01-14 to 2025-01-15
31861,220.00,2025-01-14,2025-01-14,Credit Card,completed,2025-11-13T12:48:00.094Z,99638,REMOVE,31861-220.00-2025-01-14 to 2025-01-15
31861,180.00,2025-01-03,2025-01-03,Credit Card,completed,2025-12-18T21:11:46.039Z,134954,KEEP,31861-180.00-2025-01-02 to 2025-01-03
31861,180.00,2025-01-02,2025-01-02,Credit Card,completed,2025-11-13T12:48:00.094Z,99646,REMOVE,31861-180.00-2025-01-02 to 2025-01-03
31863,36.00,2025-06-17,2025-06-17,Credit Card,completed,2025-12-18T21:11:43.704Z,134024,KEEP,31863-36.00-2025-06-16 to 2025-06-17
31863,36.00,2025-06-16,2025-06-16,Credit Card,completed,2025-11-13T12:48:08.394Z,101066,REMOVE,31863-36.00-2025-06-16 to 2025-06-17
31863,18.00,2025-06-11,2025-06-11,Credit Card,completed,2025-12-18T21:11:43.704Z,134072,KEEP,31863-18.00-2025-06-10 to 2025-06-11
31863,18.00,2025-06-10,2025-06-10,Credit Card,completed,2025-11-13T12:48:08.394Z,101091,REMOVE,31863-18.00-2025-06-10 to 2025-06-11
31863,18.00,2025-06-27,2025-06-27,Credit Card,completed,2025-12-18T21:11:43.349Z,133970,KEEP,31863-18.00-2025-06-26 to 2025-06-27
31863,18.00,2025-06-26,2025-06-26,Card,completed,2025-11-11T11:34:14.609Z,67976,REMOVE,31863-18.00-2025-06-26 to 2025-06-27
31863,18.00,2025-07-24,2025-07-24,Credit Card,completed,2025-12-18T21:11:42.984Z,133860,KEEP,31863-18.00-2025-07-23 to 2025-07-24
31863,18.00,2025-07-23,2025-07-23,Card,completed,2025-11-11T11:34:53.443Z,92032,REMOVE,31863-18.00-2025-07-23 to 2025-07-24
31863,18.00,2025-08-25,2025-08-25,Credit Card,completed,2025-12-18T21:11:42.264Z,133670,KEEP,31863-18.00-2025-08-24 to 2025-08-25
31863,18.00,2025-08-24,2025-08-24,Card,completed,2025-11-11T11:34:14.609Z,67975,REMOVE,31863-18.00-2025-08-24 to 2025-08-25
31870,720.00,2025-10-08,2025-10-08,Credit Card,completed,2025-12-18T21:11:40.559Z,133209,KEEP,31870-720.00-2025-10-07 to 2025-10-08
31870,720.00,2025-10-07,2025-10-07,Credit Card,completed,2025-11-13T12:48:08.394Z,100879,REMOVE,31870-720.00-2025-10-07 to 2025-10-08
31875,72.00,2025-08-11,2025-08-11,Credit Card,completed,2025-12-18T21:11:42.629Z,133771,KEEP,31875-72.00-2025-08-10 to 2025-08-11
31875,72.00,2025-08-10,2025-08-10,Card,completed,2025-11-11T11:34:14.609Z,68038,REMOVE,31875-72.00-2025-08-10 to 2025-08-11
31879,360.00,2024-12-03,2024-12-03,Credit Card,completed,2025-12-18T21:11:46.754Z,135148,KEEP,31879-360.00-2024-12-02 to 2024-12-03
31879,360.00,2024-12-02,2024-12-02,Credit Card,completed,2025-11-13T12:48:02.789Z,100062,REMOVE,31879-360.00-2024-12-02 to 2024-12-03
31879,360.00,2024-12-24,2024-12-24,Credit Card,completed,2025-12-18T21:11:46.394Z,135044,KEEP,31879-360.00-2024-12-23 to 2024-12-24
31879,360.00,2024-12-23,2024-12-23,Credit Card,completed,2025-11-13T12:48:01.908Z,99697,REMOVE,31879-360.00-2024-12-23 to 2024-12-24
31879,360.00,2025-03-07,2025-03-07,Credit Card,completed,2025-12-18T21:11:45.669Z,134847,KEEP,31879-360.00-2025-03-06 to 2025-03-07
31879,360.00,2025-03-06,2025-03-06,Credit Card,completed,2025-11-13T12:48:00.094Z,99627,REMOVE,31879-360.00-2025-03-06 to 2025-03-07
31879,360.00,2025-07-28,2025-07-28,Credit Card,completed,2025-12-18T21:11:42.984Z,133850,KEEP,31879-360.00-2025-07-27 to 2025-07-28
31879,360.00,2025-07-27,2025-07-27,Card,completed,2025-11-11T11:34:15.413Z,68061,REMOVE,31879-360.00-2025-07-27 to 2025-07-28
31883,360.00,2025-08-08,2025-08-08,Credit Card,completed,2025-12-18T21:11:42.629Z,133786,KEEP,31883-360.00-2025-08-07 to 2025-08-08
31883,360.00,2025-08-07,2025-08-07,Card,completed,2025-11-11T11:34:15.413Z,68084,REMOVE,31883-360.00-2025-08-07 to 2025-08-08
31884,72.00,2024-12-31,2024-12-31,Credit Card,completed,2025-12-18T21:11:46.039Z,134985,KEEP,31884-72.00-2024-12-30 to 2024-12-31
31884,72.00,2024-12-30,2024-12-30,Card,completed,2025-11-11T11:34:15.413Z,68085,REMOVE,31884-72.00-2024-12-30 to 2024-12-31
31884,100.00,2023-02-27,2023-02-27,Cash,completed,2025-12-09T06:22:51.616Z,132456,KEEP,31884-100.00-2023-02-27 to 2023-02-28
31884,100.00,2023-02-28,2023-02-28,Cash,completed,2025-12-09T06:22:47.479Z,131004,REMOVE,31884-100.00-2023-02-27 to 2023-02-28
31887,1.00,2013-09-18,2013-09-18,Card,completed,2025-11-11T11:34:15.413Z,68116,KEEP,31887-1.00-2013-09-16 to 2013-09-18
31887,1.00,2013-09-16,2013-09-16,Card,completed,2025-11-11T11:34:15.413Z,68117,REMOVE,31887-1.00-2013-09-16 to 2013-09-18
31904,100.00,2025-04-15,2025-04-15,Cheque,completed,2025-12-18T21:11:44.469Z,134341,KEEP,31904-100.00-2025-04-14 to 2025-04-15
31904,100.00,2025-04-14,2025-04-14,Card,completed,2025-11-13T12:48:01.908Z,99889,REMOVE,31904-100.00-2025-04-14 to 2025-04-15
31908,200.00,2025-04-15,2025-04-15,Cheque,completed,2025-12-18T21:11:44.469Z,134343,KEEP,31908-200.00-2025-04-14 to 2025-04-15
31908,200.00,2025-04-14,2025-04-14,Card,completed,2025-11-11T11:34:15.413Z,68247,REMOVE,31908-200.00-2025-04-14 to 2025-04-15
47780,10.00,2017-01-05,2017-01-05,Cash,completed,2025-11-19T11:56:56.232Z,126096,KEEP,47780-10.00-2017-01-05
47780,10.00,2017-01-05,2017-01-05,Cash,completed,2025-11-19T11:56:55.362Z,125439,REMOVE,47780-10.00-2017-01-05
31918,18.00,2025-10-03,2025-10-03,Credit Card,completed,2025-12-18T21:11:40.929Z,133305,KEEP,31918-18.00-2025-10-02 to 2025-10-03
31918,18.00,2025-10-02,2025-10-02,Credit Card,completed,2025-11-13T12:48:06.749Z,100732,REMOVE,31918-18.00-2025-10-02 to 2025-10-03
31924,18.00,2025-09-28,2025-09-28,Credit Card,completed,2025-12-18T21:11:41.539Z,133490,KEEP,31924-18.00-2025-09-27 to 2025-09-28
31924,18.00,2025-09-27,2025-09-27,Credit Card,completed,2025-11-13T12:48:08.394Z,100915,REMOVE,31924-18.00-2025-09-27 to 2025-09-28
47784,72.00,2025-09-16,2025-09-16,Cash,completed,2025-11-19T11:56:54.522Z,124709,KEEP,47784-72.00-2025-09-15 to 2025-09-16
47784,72.00,2025-09-15,2025-09-15,Cash,completed,2025-11-19T11:56:50.172Z,121825,REMOVE,47784-72.00-2025-09-15 to 2025-09-16
31936,36.00,2025-01-22,2025-01-22,Credit Card,completed,2025-12-18T21:11:46.039Z,134918,KEEP,31936-36.00-2025-01-21 to 2025-01-22
31936,36.00,2025-01-21,2025-01-21,Credit Card,completed,2025-11-13T12:48:02.789Z,100143,REMOVE,31936-36.00-2025-01-21 to 2025-01-22
31936,50.00,2025-10-24,2025-10-24,Credit Card,completed,2025-12-18T21:11:39.669Z,132886,KEEP,31936-50.00-2025-10-23 to 2025-10-24
31936,50.00,2025-10-23,2025-10-23,Credit Card,completed,2025-11-13T12:48:06.749Z,100719,REMOVE,31936-50.00-2025-10-23 to 2025-10-24
31937,1800.00,2025-03-04,2025-03-04,Cheque,completed,2025-12-18T21:11:45.669Z,134861,KEEP,31937-1800.00-2025-03-03 to 2025-03-04
31937,1800.00,2025-03-03,2025-03-03,Card,completed,2025-11-13T12:48:01.908Z,99870,REMOVE,31937-1800.00-2025-03-03 to 2025-03-04
31937,1800.00,2025-07-02,2025-07-02,Cheque,completed,2025-12-18T21:11:43.349Z,133943,KEEP,31937-1800.00-2025-07-01 to 2025-07-02
31937,1800.00,2025-07-01,2025-07-01,Card,completed,2025-11-13T12:48:00.094Z,99419,REMOVE,31937-1800.00-2025-07-01 to 2025-07-02
31937,1800.00,2025-10-31,2025-10-31,Other,completed,2025-12-18T21:11:39.669Z,132864,KEEP,31937-1800.00-2025-10-29 to 2025-10-31
31937,1800.00,2025-10-29,2025-10-29,Card,completed,2025-11-13T12:48:00.094Z,99368,REMOVE,31937-1800.00-2025-10-29 to 2025-10-31
31960,50.00,2025-11-21,2025-11-21,Credit Card,completed,2025-12-18T21:11:39.255Z,132770,KEEP,31960-50.00-2025-11-21
31960,50.00,2025-11-21,2025-12-09,credit_card,completed,2025-12-09T12:39:30.777Z,132550,REMOVE,31960-50.00-2025-11-21
31988,180.00,2025-08-12,2025-08-12,Credit Card,completed,2025-12-18T21:11:42.629Z,133752,KEEP,31988-180.00-2025-08-11 to 2025-08-12
31988,180.00,2025-08-11,2025-08-11,Card,completed,2025-11-11T11:34:16.153Z,68774,REMOVE,31988-180.00-2025-08-11 to 2025-08-12
31989,360.00,2024-12-31,2024-12-31,Credit Card,completed,2025-12-18T21:11:46.039Z,134969,KEEP,31989-360.00-2024-12-30 to 2024-12-31
31989,360.00,2024-12-30,2024-12-30,Credit Card,completed,2025-11-13T12:48:00.094Z,99653,REMOVE,31989-360.00-2024-12-30 to 2024-12-31
32015,500.00,2025-02-19,2025-02-19,Cheque,completed,2025-12-18T21:11:45.669Z,134888,KEEP,32015-500.00-2025-02-18 to 2025-02-19
32015,500.00,2025-02-18,2025-02-18,Card,completed,2025-11-13T12:48:02.789Z,100008,REMOVE,32015-500.00-2025-02-18 to 2025-02-19
32028,2000.00,2017-04-02,2017-04-02,Card,completed,2025-11-11T11:34:37.333Z,81675,KEEP,32028-2000.00-2017-04-02
32028,2000.00,2017-04-02,2017-04-02,Card,completed,2025-11-11T11:34:16.153Z,69025,REMOVE,32028-2000.00-2017-04-02
32031,72.00,2024-11-28,2024-11-28,Credit Card,completed,2025-12-18T21:11:46.754Z,135156,KEEP,32031-72.00-2024-11-27 to 2024-11-28
32031,72.00,2024-11-27,2024-11-27,Card,completed,2025-11-11T11:34:54.179Z,92334,REMOVE,32031-72.00-2024-11-27 to 2024-11-28
32031,36.00,2025-10-03,2025-10-03,Credit Card,completed,2025-12-18T21:11:40.929Z,133303,KEEP,32031-36.00-2025-10-02 to 2025-10-03
32031,36.00,2025-10-02,2025-10-02,Credit Card,completed,2025-11-13T12:48:02.789Z,100113,REMOVE,32031-36.00-2025-10-02 to 2025-10-03
47799,180.00,2021-03-23,2021-03-23,Cash,completed,2025-11-19T11:56:54.089Z,124555,KEEP,47799-180.00-2021-03-23
47799,180.00,2021-03-23,2021-03-23,Cash,completed,2025-11-19T11:56:49.258Z,121365,REMOVE,47799-180.00-2021-03-23
47814,5000.00,2025-03-27,2025-03-27,Cash,completed,2025-11-19T11:56:49.754Z,121403,KEEP,47814-5000.00-2025-03-27
47814,5000.00,2025-03-27,2025-03-27,Cash,completed,2025-11-19T11:56:49.754Z,121414,REMOVE,47814-5000.00-2025-03-27
32063,50.00,2025-05-06,2025-05-06,Cheque,completed,2025-12-18T21:11:44.078Z,134197,KEEP,32063-50.00-2025-05-05 to 2025-05-06
32063,50.00,2025-05-05,2025-05-05,Card,completed,2025-11-11T11:34:17.044Z,69220,REMOVE,32063-50.00-2025-05-05 to 2025-05-06
32073,100.00,2024-12-31,2024-12-31,Credit Card,completed,2025-12-18T21:11:46.039Z,134990,KEEP,32073-100.00-2024-12-30 to 2024-12-31
32073,100.00,2024-12-30,2024-12-30,Credit Card,completed,2025-11-13T12:48:02.789Z,100150,REMOVE,32073-100.00-2024-12-30 to 2024-12-31
32073,150.00,2025-10-31,2025-10-31,Other,completed,2025-12-18T21:11:39.669Z,132867,KEEP,32073-150.00-2025-10-30 to 2025-10-31
32073,150.00,2025-10-30,2025-10-30,Other,completed,2025-11-13T12:54:17.215Z,104660,REMOVE,32073-150.00-2025-10-30 to 2025-10-31
32081,50.00,2025-06-23,2025-06-23,Cheque,completed,2025-12-18T21:11:43.349Z,133985,KEEP,32081-50.00-2025-06-22 to 2025-06-23
32081,50.00,2025-06-22,2025-06-22,Card,completed,2025-11-11T11:34:17.044Z,69385,REMOVE,32081-50.00-2025-06-22 to 2025-06-23
32086,15.00,2025-03-12,2025-03-12,Credit Card,completed,2025-12-18T21:11:45.669Z,134837,KEEP,32086-15.00-2025-03-11 to 2025-03-12
32086,15.00,2025-03-11,2025-03-11,Credit Card,completed,2025-11-13T12:48:06.749Z,100843,REMOVE,32086-15.00-2025-03-11 to 2025-03-12
32086,18.00,2025-04-28,2025-04-28,Credit Card,completed,2025-12-18T21:11:44.269Z,134267,KEEP,32086-18.00-2025-04-27 to 2025-04-28
32086,18.00,2025-04-27,2025-04-27,Credit Card,completed,2025-11-13T12:48:01.908Z,99742,REMOVE,32086-18.00-2025-04-27 to 2025-04-28
32088,180.00,2024-12-20,2024-12-20,Credit Card,completed,2025-12-18T21:11:46.394Z,135072,KEEP,32088-180.00-2024-12-19 to 2024-12-20
32088,180.00,2024-12-19,2024-12-19,Credit Card,completed,2025-11-13T12:48:01.908Z,99707,REMOVE,32088-180.00-2024-12-19 to 2024-12-20
32102,36.00,2025-05-11,2025-05-11,Credit Card,completed,2025-12-18T21:11:44.078Z,134187,KEEP,32102-36.00-2025-05-10 to 2025-05-11
32102,36.00,2025-05-10,2025-05-10,Credit Card,completed,2025-11-13T12:48:02.789Z,100030,REMOVE,32102-36.00-2025-05-10 to 2025-05-11
32102,72.00,2025-09-18,2025-09-18,Credit Card,completed,2025-12-18T21:11:41.914Z,133581,KEEP,32102-72.00-2025-09-17 to 2025-09-18
32102,72.00,2025-09-17,2025-09-17,Credit Card,completed,2025-11-13T12:48:08.394Z,100957,REMOVE,32102-72.00-2025-09-17 to 2025-09-18
32102,54.00,2025-09-28,2025-09-28,Credit Card,completed,2025-12-18T21:11:41.539Z,133498,KEEP,32102-54.00-2025-09-27 to 2025-09-28
32102,54.00,2025-09-27,2025-09-27,Credit Card,completed,2025-11-13T12:48:08.394Z,100920,REMOVE,32102-54.00-2025-09-27 to 2025-09-28
32117,100.00,2025-11-05,2025-11-05,Cheque,completed,2025-12-18T21:11:39.255Z,132809,KEEP,32117-100.00-2025-11-04 to 2025-11-05
32117,100.00,2025-11-04,2025-11-04,Card,completed,2025-11-13T12:48:08.394Z,101138,REMOVE,32117-100.00-2025-11-04 to 2025-11-05
32156,360.00,2025-07-29,2025-07-29,Credit Card,completed,2025-12-18T21:11:42.984Z,133839,KEEP,32156-360.00-2025-07-28 to 2025-07-29
32156,360.00,2025-07-28,2025-07-28,Card,completed,2025-11-11T11:34:17.929Z,69800,REMOVE,32156-360.00-2025-07-28 to 2025-07-29
47822,10000.00,2024-07-25,2024-07-25,Cash,completed,2025-11-19T11:56:51.042Z,122324,KEEP,47822-10000.00-2024-07-25
47822,10000.00,2024-07-25,2024-07-25,Cash,completed,2025-11-19T11:56:51.042Z,122325,REMOVE,47822-10000.00-2024-07-25
32170,180.00,2024-12-31,2024-12-31,Credit Card,completed,2025-12-18T21:11:46.039Z,134966,KEEP,32170-180.00-2024-12-30 to 2024-12-31
32170,180.00,2024-12-30,2024-12-30,Credit Card,completed,2025-11-13T12:48:00.094Z,99604,REMOVE,32170-180.00-2024-12-30 to 2024-12-31
32170,18.00,2025-10-01,2025-10-01,Credit Card,completed,2025-12-18T21:11:41.158Z,133316,KEEP,32170-18.00-2025-09-30 to 2025-10-01
32170,18.00,2025-09-30,2025-09-30,Credit Card,completed,2025-11-13T12:48:10.532Z,101599,REMOVE,32170-18.00-2025-09-30 to 2025-10-01
32177,180.00,2025-07-04,2025-07-04,Debit Card,completed,2025-12-18T21:11:43.349Z,133937,KEEP,32177-180.00-2025-07-03 to 2025-07-04
32177,180.00,2025-07-03,2025-07-03,Card,completed,2025-11-11T11:34:17.929Z,69912,REMOVE,32177-180.00-2025-07-03 to 2025-07-04
32179,36.00,2025-10-03,2025-10-03,Debit Card,completed,2025-12-18T21:11:40.929Z,133308,KEEP,32179-36.00-2025-10-02 to 2025-10-03
32179,36.00,2025-10-02,2025-10-02,Debit Card,completed,2025-11-13T12:48:06.749Z,100735,REMOVE,32179-36.00-2025-10-02 to 2025-10-03
47832,108.00,2020-08-30,2020-08-30,Cash,completed,2025-11-19T11:56:49.754Z,121556,KEEP,47832-108.00-2020-08-30
47832,108.00,2020-08-30,2020-08-30,Cash,completed,2025-11-19T11:56:49.754Z,121557,REMOVE,47832-108.00-2020-08-30
32210,180.00,2024-10-08,2024-10-08,Credit Card,completed,2025-12-18T21:11:46.754Z,135202,KEEP,32210-180.00-2024-10-07 to 2024-10-09
32210,180.00,2024-10-07,2024-10-07,Credit Card,completed,2025-11-13T12:54:15.013Z,104286,REMOVE,32210-180.00-2024-10-07 to 2024-10-09
